Output_File,Exists
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\graphics\trace_plot_AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\Beta_1_1_ar1_sampledZ_bayesian_results.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\diagnostics\Beta_1_1_ar1_sampledZ_model_diagnostics.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\Beta_1_1_comparison_with_baselines.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\completed_primary_ar1_sampled_Beta_1_1_best.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\Beta_1_1_best_posterior_mean_Z_matrix.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\Beta_1_1_best_posterior_mean_Z_by_time.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\diagnostics\Beta_1_1_best_mu_tau_phi_Zmean_trace_draws.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\diagnostics\Beta_1_1_best_missing_posterior_summary.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\graphics\Beta_1_1_best_trace_plot.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_1_1\diagnostics\Beta_1_1_scenario_report.txt,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\Beta_2_2_ar1_sampledZ_bayesian_results.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\diagnostics\Beta_2_2_ar1_sampledZ_model_diagnostics.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\Beta_2_2_comparison_with_baselines.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\completed_primary_ar1_sampled_Beta_2_2_best.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\Beta_2_2_best_posterior_mean_Z_matrix.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\Beta_2_2_best_posterior_mean_Z_by_time.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\diagnostics\Beta_2_2_best_mu_tau_phi_Zmean_trace_draws.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\diagnostics\Beta_2_2_best_missing_posterior_summary.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\graphics\Beta_2_2_best_trace_plot.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_2\diagnostics\Beta_2_2_scenario_report.txt,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\Beta_2_3_ar1_sampledZ_bayesian_results.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\diagnostics\Beta_2_3_ar1_sampledZ_model_diagnostics.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\Beta_2_3_comparison_with_baselines.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\completed_primary_ar1_sampled_Beta_2_3_best.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\Beta_2_3_best_posterior_mean_Z_matrix.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\Beta_2_3_best_posterior_mean_Z_by_time.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\diagnostics\Beta_2_3_best_mu_tau_phi_Zmean_trace_draws.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\diagnostics\Beta_2_3_best_missing_posterior_summary.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\graphics\Beta_2_3_best_trace_plot.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_2_3\diagnostics\Beta_2_3_scenario_report.txt,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\Beta_3_2_ar1_sampledZ_bayesian_results.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\diagnostics\Beta_3_2_ar1_sampledZ_model_diagnostics.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\Beta_3_2_comparison_with_baselines.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\completed_primary_ar1_sampled_Beta_3_2_best.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\Beta_3_2_best_posterior_mean_Z_matrix.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\Beta_3_2_best_posterior_mean_Z_by_time.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\diagnostics\Beta_3_2_best_mu_tau_phi_Zmean_trace_draws.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\diagnostics\Beta_3_2_best_missing_posterior_summary.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\graphics\Beta_3_2_best_trace_plot.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario_ar1_sampled_Beta_3_2\diagnostics\Beta_3_2_scenario_report.txt,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\AR1_sampledZ_results\scenario4_baseline_results.csv,True
